order_id,customer_name,customer_email,product,category,price,quantity,total,date
a866bdc5-39b0-4a3e-bca5-93e596627d2d,Christine Simon,murphylarry@example.com,under,Home,76.09,2,102.23,2023-03-27
95e58628-bf78-4dd5-992a-713bc885d670,Joseph Williams,michaellindsey@example.com,part,Home,399.75,4,51.38,2022-03-01
efbd3973-31f6-4bc8-87de-bc077e5bd356,Bethany Shelton,hreed@example.org,send,Beauty,95.4,1,1512.12,2022-04-07
1f4ea4d3-c553-4aff-8cd7-1e8e189b8f6d,David Smith,greenjonathan@example.com,thousand,Electronics,137.8,1,291.45,2025-01-05
1577e6b0-13d5-45ef-8f1c-1df7a8d56ed7,Theresa Barber,monica67@example.org,seven,Electronics,284.55,2,316.96,2022-11-22
f6562e33-5f55-4763-8275-83250aea564e,Alisha Burch,alexandereric@example.org,remain,Beauty,288.71,4,2081.42,2020-05-17
9f5dcf04-66f4-439a-babe-5597f7264b15,Carolyn Vaughn,justin22@example.net,name,Electronics,73.25,3,119.15,2024-01-13
c7a33223-07a5-4ed6-8e0b-413e4cd8b0b9,Scott Collins,howardjessica@example.net,street,Beauty,278.05,3,1495.11,2025-02-25
0a210d6b-8d76-4c0f-9a33-50ba05d5a45d,Vincent Tate,lpeters@example.net,him,Beauty,494.79,3,22.18,2022-06-29
90000b0e-c91f-4de2-9f93-3f85cf9808b6,Sean Sanchez,rangeljulia@example.com,discuss,Clothing,170.26,5,237.62,2023-11-03
86f4af5e-392a-43d4-9ce5-2c4d7a580166,William Long,reneebeck@example.org,particularly,Home,351.08,4,2091.89,2021-02-19
a9206e72-0f8e-4615-96fb-87a7dcfbccfe,Kaylee Sullivan,fking@example.net,bar,Clothing,160.35,2,166.71,2020-06-30
a5099f80-fcd3-4695-a04e-a55121f6e117,Jesse Baker,sarah77@example.net,child,Home,30.49,1,584.25,2021-12-18
2ac279b9-035f-47ec-8231-9b59b2399493,Tyler Larson,lisa06@example.net,move,Clothing,84.38,3,121.48,2023-01-07
bba5ceb7-5a22-4758-8342-d86455957ba0,Rachel Riley,wheelerkimberly@example.net,attention,Home,329.4,4,161.2,2021-03-26
6318b11b-2195-4aec-8a9c-873aebcc05b0,Richard Haas,anthony27@example.net,dog,Home,274.13,1,853.04,2020-07-25
325547db-1781-4fa2-96a4-79e89ef61049,Kristina Carter,uhenderson@example.net,clearly,Home,78.57,4,474.76,2021-09-11
03fe80d0-8a4d-4bbf-bf07-c3a4b16b4665,Robert Ayala,powellvirginia@example.org,leave,Electronics,276.28,3,728.03,2024-06-01
af95df7d-be1d-4642-b104-bd3735053c4a,Terrance Martinez,xdavis@example.com,evening,Home,407.28,2,661.25,2024-12-21
16b18a76-d620-4d0e-ba69-e143d231c2cf,Elizabeth Grant,mariabenson@example.org,would,Electronics,498.58,4,525.1,2020-01-09
b2798d1d-070f-4c3f-b6a3-f9c1dc1b103f,Diana Miller,dlynch@example.net,evening,Beauty,149.45,5,1230.16,2021-02-27
041be82d-86b8-42f5-a892-f45feded35be,Amanda Goodman,uhughes@example.net,third,Clothing,419.55,4,1184.53,2022-12-12
3aefba11-2171-4342-bf6c-2af98d5c6b44,Brett Beard,vchapman@example.com,trip,Home,248.9,3,1452.33,2023-04-13
94e6ca66-d6b9-4e39-9007-240ddaa23f7f,Elizabeth Ryan,anthony76@example.org,good,Home,320.62,3,76.9,2021-12-13
81d154ab-1ee7-420b-9d13-4d509dc7e85e,Mr. John Nichols,martinjason@example.net,money,Beauty,183.74,5,1452.14,2020-10-21
6694c063-b056-4c36-8376-2dce9afa4ad0,Crystal Ware,julia25@example.net,individual,Clothing,10.57,5,1137.79,2024-09-25
9affc182-70d8-451d-9f42-5a200288e0a8,Bobby Hudson,peterweeks@example.com,cell,Clothing,389.59,1,980.12,2022-11-13
f7193fb2-2c67-4644-876d-2b0d73085197,Matthew Mcintosh,allisonhernandez@example.org,issue,Beauty,233.78,1,455.45,2022-10-07
46d90e13-907f-4d1a-89d1-befab2b67c5f,Jason Benson,harrisonmichael@example.com,cup,Home,216.95,3,823.08,2020-08-02
3a14d3c1-8c89-40b5-a944-44eb8aa184f7,Jessica Avila,mariagarrett@example.org,election,Electronics,427.24,3,123.33,2023-12-21
83aef8b1-bbd4-4e3f-8b73-0097248eca32,Kristy Dunn,perkinsashley@example.net,million,Electronics,137.32,5,1040.27,2021-09-11
48ec9ca3-4700-4fdd-b387-75ba6b910b19,Douglas Davis,mitchell78@example.net,tonight,Electronics,260.39,3,1310.72,2022-07-23
d7c7fca2-7ffd-4965-9c80-67520a254696,Samantha Meyers,smithjohn@example.com,understand,Home,65.69,2,382.34,2022-08-03
abe9852d-3707-45f6-acd1-b13ade25adcb,Gwendolyn Mcpherson,debbiedavis@example.net,clearly,Home,204.84,1,1094.39,2024-04-22
94988fae-125b-4636-9f80-cd332118de1b,Darren Scott,jmckinney@example.org,time,Electronics,98.35,4,83.6,2023-11-06
267b445e-5b03-424c-b638-ade7d63dca47,Patrick Henry DDS,rodney26@example.org,movement,Clothing,382.13,5,559.29,2021-05-28
e961f49d-49a8-4804-a2fc-1475e119ccdb,Michael Townsend,cjones@example.org,customer,Electronics,384.53,3,422.9,2024-04-18
c6be8b16-ae6c-4729-a68f-14a2bd9862be,Elizabeth Porter,josephdavis@example.org,already,Electronics,227.23,2,602.97,2021-05-14
ce185f87-02ca-4ed8-b06e-1f34ad4fa02c,Vanessa Russo,devin02@example.net,leave,Beauty,291.92,2,1589.5,2022-10-17
666f1637-93bc-4bdb-9439-56c67292ac33,Tracy Cline,prattrebecca@example.org,step,Electronics,11.38,5,465.26,2020-12-02
9f0ddb6a-435f-4893-93be-1f26b43941cd,David Baldwin,clementsbrian@example.net,girl,Home,419.95,3,243.44,2023-01-30
1b61fb37-0c47-4d05-a6b1-91b8795340cc,Michael Richardson,privera@example.net,practice,Beauty,31.46,1,226.61,2020-12-08
5e45e667-da91-4912-877f-8bd8546a7cd3,Steven Johnston,xgarrison@example.net,customer,Beauty,74.11,2,749.39,2024-10-02
2bafaf46-7bbc-4213-98d3-abe9a0c412c5,Thomas Monroe,eddie74@example.net,deep,Home,391.22,3,69.45,2020-03-02
42001cbe-31f6-48f9-8388-f149faa1642b,Blake Solomon,qsingleton@example.com,indeed,Beauty,166.92,3,318.69,2020-05-13
f2b67cce-6684-457f-bb92-e2d48293c809,Cathy Shannon,weissdanielle@example.net,more,Electronics,217.1,3,743.08,2024-11-25
bcc93c77-f6dc-46a0-8589-38d9ecad160e,Jennifer Gregory,zgreen@example.com,think,Beauty,186.11,1,1509.77,2022-06-07
0083505d-714a-4000-b955-2334b6873202,Rebecca Andersen,ehampton@example.com,hospital,Home,254.05,5,651.95,2023-03-28
1c6e1ebc-604a-4c49-8a7e-a236f391fce8,Stephen Perez,vsantana@example.net,soon,Beauty,115.34,5,357.21,2024-07-17
59468f41-1de3-4a79-be1a-389dc8732c10,Sarah Francis,lopezryan@example.org,rise,Clothing,129.13,4,266.11,2022-07-12
dc077529-01b0-4b38-9967-b7f77c374066,Laurie Rogers,jennifer41@example.org,four,Electronics,146.64,5,134.6,2021-03-09
7f8a8184-c943-4db1-bacb-cf7f15be363e,Diane Huff,kyle70@example.com,direction,Electronics,320.62,3,2146.82,2022-01-21
d6e85ae2-5dce-475d-8bbe-e73569d40053,Taylor Watson,mhorn@example.org,mother,Beauty,409.55,1,651.66,2023-01-16
8f9bcea6-71ea-4fed-8669-302b9babe976,Ashley Reed,alisoneverett@example.com,type,Clothing,269.31,5,328.65,2020-09-14
8b4ce410-77c5-4388-8783-0430743a96d0,Leslie Kennedy,tinabutler@example.org,from,Home,295.06,3,1407.65,2020-12-10
b12d9b64-658b-47f6-b5b8-8a42cbc346f8,William Booth,martinezjared@example.net,energy,Beauty,75.18,3,2066.69,2022-07-29
80773fa0-a566-4d8f-98ed-386f0984e107,Michael Duncan,murphymichael@example.org,attorney,Clothing,16.98,5,238.34,2023-06-22
353f6830-fa30-4bcf-ab96-e19c59306ab2,Bruce Ford,ogarcia@example.org,assume,Clothing,20.9,2,231.31,2023-03-08
8b595389-8812-496c-b85c-5b99d2c738b1,Joseph Ware,igriffin@example.net,approach,Home,189.58,2,131.51,2024-08-17
8bb8ceeb-cc28-4d85-9de5-bc447e71776b,Tiffany Haynes,alawrence@example.com,old,Home,264.58,4,1620.22,2021-05-01
d3c6f664-3212-464f-ab5e-09bb5b3ca192,Daniel Schultz,elliottrichard@example.net,good,Clothing,370.03,3,58.86,2021-01-04
53876315-274c-4217-a7b5-64c13bb1a8b9,Samantha Cox,qandrade@example.org,my,Electronics,138.36,1,978.25,2020-05-20
cdbff079-1bce-43f2-9ad0-abbf37ebbc73,David Cruz MD,zellis@example.org,local,Beauty,159.95,5,600.94,2022-12-09
70c16c30-7758-4fcf-81a9-e7038e8be32f,Tiffany Anderson,jacobwest@example.com,begin,Beauty,179.71,4,820.94,2020-01-12
cc3f530d-babb-40ad-9fc4-02ec78ddfcf6,Valerie Trevino,trobinson@example.org,look,Electronics,489.12,5,70.5,2022-12-03
39d04f8f-82c6-4419-ab4d-faebf25b15d7,Emily Wilkins,whitecynthia@example.org,us,Clothing,435.99,2,1088.49,2021-03-04
5a42420e-ff9b-4e6a-889f-e6adde45b0c7,Donna Myers,meganwalker@example.net,could,Beauty,274.07,4,1689.98,2020-01-14
c482f472-1d64-46c4-8af6-f6c103c7b0d6,Michele Wood,amy79@example.net,be,Electronics,309.98,2,1267.17,2023-08-05
b2500074-a3a1-4a71-99b4-4b568c52bf38,Chris Miller,matthewpowell@example.net,treatment,Clothing,281.68,4,761.16,2020-12-02
8009b5d5-814d-4e17-8de5-aae338fba08f,Amber Ewing,mharrell@example.net,everything,Electronics,349.8,5,140.23,2023-04-16
eee83685-3d5f-44e9-91d1-283ab1dc83a5,Cory Thomas,chelsea33@example.com,teach,Beauty,35.95,4,90.69,2024-10-08
8074c1c1-196a-468f-8558-79f2a368a94f,Kathleen Robinson,lwarren@example.net,paper,Beauty,142.46,3,767.44,2020-04-03
a8c30dbc-6978-4525-946e-34eca58aea29,James Fowler,briannawilson@example.net,chance,Electronics,81.97,2,424.45,2020-05-03
addd0fee-ef01-4bc9-9f6a-a8e956a65919,Megan Bullock,brownrichard@example.net,stay,Electronics,32.72,5,1109.36,2023-08-19
6a405f0f-f364-485e-ba08-2ccd452cd7a3,Dominique Watson,ile@example.net,body,Electronics,211.85,2,622.49,2024-12-01
6cc268af-84f9-484b-b9cf-0e5ff4ec5e1f,Amy Smith,zmartinez@example.com,laugh,Clothing,194.9,5,541.35,2023-05-31
53aeaf61-be40-478b-89f2-2b306f7ecf99,Michelle Short,james45@example.org,these,Clothing,485.64,1,1133.47,2025-02-21
044f74b2-5290-473b-afe5-ba08aed2cb1f,Catherine Donaldson,knightalyssa@example.net,million,Home,487.53,3,385.14,2021-09-10
0b403a07-92b5-437f-945d-4eb453c3d824,Mrs. Sandra Barry DDS,christinebrown@example.org,wind,Beauty,417.07,3,1001.89,2024-02-05
4a808ada-751f-4462-91ce-3432c10701d4,Samantha Donovan,clarencecraig@example.org,out,Electronics,83.55,5,263.55,2024-04-17
7d2ccfbe-e054-4d1e-a7c4-a371b32062c9,Richard Johnson,joelmorrison@example.net,work,Electronics,30.8,1,1041.14,2023-10-12
a929ae0e-ffb1-4b61-95c4-fd7788a705c7,Richard Rose,maria81@example.org,hear,Beauty,190.47,4,1488.68,2024-01-02
b2409148-ca65-4777-9bc6-300ef07b9e42,Kenneth Williams,sarah60@example.org,air,Clothing,46.72,1,543.22,2020-04-18
5cc1d0aa-dc38-4196-a99a-14c74a1fb88f,Roberto Ford,derricksoto@example.org,become,Beauty,452.43,2,102.15,2024-08-02
b0623287-0fb0-433c-a886-5cb72b2fe357,Mr. Jeffrey Adams,peggystrong@example.com,attention,Beauty,461.82,4,1430.62,2021-07-21
41fd259b-8ff5-4dfe-9073-eba7c1c5a2e3,Andrea George,phillip54@example.net,admit,Electronics,26.36,1,1662.6,2020-05-04
f3278ed7-0c2a-4559-ab15-583a1baa5808,Jacqueline Wells,brownashley@example.net,my,Clothing,71.83,2,1324.77,2025-02-20
91185996-3a22-498c-ad8d-2c6359a413fd,Matthew Harvey,jrodriguez@example.net,one,Beauty,127.14,5,787.11,2021-09-09
90910bf1-06eb-4d24-961a-5854d918d2ed,Catherine Vega,qcabrera@example.org,fall,Beauty,257.28,2,514.65,2022-11-20
41f599b2-1a47-4ab2-91bf-aacbb59c7b54,Thomas Jones,parkerdebra@example.com,staff,Electronics,32.97,3,157.33,2020-09-04
9bf760d4-1cc6-4fcb-8a9e-0ea8c358d1e8,Scott Gray,taylorabbott@example.net,bed,Home,224.62,5,1354.78,2021-04-25
78735819-c673-405b-bb7b-6c79143214dc,Mark Yates,robert98@example.org,and,Electronics,79.46,4,274.64,2024-10-18
93db6ff9-ae36-4870-8ac0-90a3d114f420,Mr. Alexander Waller DVM,shuber@example.com,turn,Beauty,315.69,4,1262.37,2022-04-25
fd3e1d0b-8a10-4997-b679-65002907aedd,Mrs. Audrey Duffy MD,haley65@example.com,ball,Electronics,143.98,2,236.78,2024-02-28
cb7c4e09-82f4-4b17-83d4-b4f2de56447d,Charles Wright,christopherwillis@example.net,increase,Beauty,279.99,4,8.7,2024-12-31
f866df24-0af1-4a90-be8d-18a4ebe1340b,Scott Diaz,coreyjohns@example.org,accept,Home,89.79,3,796.42,2023-03-16
fd5b9a74-fd63-4cef-bd42-7ec6a8e97d99,Kathryn Pham,tpark@example.net,situation,Clothing,159.34,4,826.62,2022-11-04
c71942d3-4c1d-481a-856f-5eaddba1b183,Christopher Padilla,joanne30@example.org,meeting,Clothing,340.26,1,1866.1,2023-02-06
493c4015-6c81-4574-8e97-5c10ff4a349b,Diana Salinas,brianacarlson@example.org,trouble,Home,259.99,4,574.95,2023-12-27
bd152a3a-2c45-4e2d-9d3c-b63bddb30fee,Sydney Payne,stephenlewis@example.com,down,Clothing,488.0,5,147.14,2021-06-14
1471c8b2-4a32-4076-8db8-c672d7c5dbd5,Kathy Hanson,evansmatthew@example.com,whatever,Beauty,463.12,3,653.98,2020-08-16
ae9f14f9-bd74-43b7-a638-91a30a077e60,Rodney Shepherd,cherylcox@example.org,point,Clothing,90.68,2,308.92,2022-01-21
3bb6a6c4-ef1e-4071-abc9-98db2ece1cc6,Gerald Moore,rachel34@example.net,do,Clothing,378.48,2,397.55,2021-04-14
dec59f83-8d70-48bc-b38e-34a9ee19ed76,Ashley Gilbert,sallylawson@example.com,political,Clothing,181.61,4,447.17,2023-06-30
a270ee3f-be08-4843-95cb-8b43f4a94535,Richard Singh,whitney70@example.com,friend,Clothing,299.72,2,398.5,2023-03-05
62f0b462-7997-4519-bd67-3930792ca415,Samantha Price,amandaduncan@example.org,their,Electronics,422.87,4,1429.38,2020-04-30
206aa69f-cfef-4911-a125-8143f717542e,Derrick Oliver,qsalazar@example.net,reduce,Clothing,385.19,3,2142.46,2020-08-30
2434d8ad-9e42-48a9-b21e-533cb9d93285,Manuel Jackson,kathleenwilliams@example.org,society,Clothing,416.62,4,300.92,2020-08-04
8c3697d6-6043-4ba3-9478-38ffbc5d3849,Aaron Nelson,higginssusan@example.net,us,Home,416.89,4,368.38,2021-08-03
daa227c2-6fbf-48d1-8484-8ee9730ceb20,Mikayla Reeves,danielmurphy@example.com,personal,Clothing,363.82,3,83.9,2024-05-26
d1967cf1-8b41-4fb7-b516-2a2c8979e696,Karina Aguilar,chelsea56@example.org,word,Beauty,73.94,2,315.95,2021-05-13
e5b42c45-f914-43f7-a8ce-92e0cf348cd8,Mr. Michael Mendez,tatenancy@example.com,let,Beauty,201.35,1,34.16,2022-09-22
fde4448e-23b5-4afd-a7be-7508c6b22d4b,Christy Watkins,andrea73@example.com,billion,Electronics,457.48,4,655.22,2024-12-29
7be15c27-2b8b-4fb9-b49b-f9842749b0c6,Matthew Ray,bmartinez@example.net,each,Electronics,213.83,2,217.71,2020-09-14
d98bfe48-73df-4337-8985-ad0af9176f93,David Morris,rgrant@example.com,share,Clothing,95.86,4,746.4,2023-11-25
08a611c4-fad7-4578-b922-216534f063ab,Gina Torres MD,twagner@example.org,structure,Home,311.53,5,285.22,2023-10-12
f2a8d79c-52fc-42fa-97d9-709099d58318,Karl Valdez,milesbrittany@example.org,modern,Clothing,215.22,5,443.56,2024-01-22
e226538e-11a3-46fd-b49c-0b75df6bdf91,Marcus Garcia,vtran@example.org,big,Electronics,472.28,3,2195.66,2024-10-13
ab166b86-c9e4-4ecd-b123-6cad32417335,Kayla Berry,kellylaura@example.net,maintain,Electronics,161.41,4,523.39,2022-10-12
add9533e-aaed-4b24-902d-898dd8b37e75,Rachel Roberts,lcruz@example.org,leg,Beauty,265.26,4,465.39,2021-03-07
9ab3c8c4-2bc5-463f-a3de-6825e6eab3db,Megan Bell,garciakimberly@example.org,professional,Beauty,400.81,3,742.74,2024-07-08
521336e5-8e31-4867-b626-df8e9550c647,Ronald Hunt,veronica79@example.org,paper,Beauty,170.17,1,702.18,2021-05-08
acb440b4-6a38-4821-afa4-d97a15875896,Nicole Butler,jill61@example.net,subject,Electronics,161.81,3,507.65,2022-05-12
039935a9-a6d9-469b-bf38-e5913989a7fe,Priscilla Robinson,arodriguez@example.com,close,Beauty,336.79,4,1431.7,2020-03-13
047c7822-8067-4675-b069-55bea8263425,Jacob Castro,vgardner@example.org,back,Home,472.68,5,872.04,2021-12-15
3a9265b4-4998-44ec-a730-1127bb5f3b4b,Jaime Hernandez,josephtaylor@example.net,she,Beauty,433.72,2,212.78,2024-02-09
6f333ae2-d93f-43bb-91b0-63039b1935be,Douglas Walsh,markbush@example.org,wish,Home,287.83,4,64.28,2022-03-22
4e2526db-c20b-4f44-b198-cd1fdc702fd6,Sheila Oliver,nicholas89@example.net,couple,Home,347.25,1,184.23,2025-01-02
9290258b-4736-45b1-9e07-641718902dd8,Nicole Watkins,dperez@example.net,blood,Home,481.77,1,61.52,2021-06-27
b040fff8-0d27-4083-826f-0a52c797d021,Gwendolyn Palmer,hernandezcarlos@example.org,and,Home,215.76,5,402.28,2024-05-05
6e467c43-a4c6-4bc6-aa16-6d255517b954,Kenneth Walker,ylopez@example.org,age,Home,284.08,2,57.32,2022-06-22
0f0d294b-d15a-4d32-be5c-d257549a5380,Natalie Henderson,smithautumn@example.org,reality,Home,155.16,4,1446.45,2023-02-07
2d5342b5-a590-4272-af5d-f63993161f7b,Courtney Quinn,andre22@example.com,traditional,Home,202.8,2,348.69,2022-01-20
0da5d655-8bc2-46c6-8253-c36b6cc0870c,Tracy Roberts,nathanmurray@example.org,reality,Home,367.18,4,239.85,2021-07-18
da980fe9-ade8-4c16-b53a-ed5ee7641c0f,Brett Arnold,emann@example.net,control,Beauty,146.53,1,397.9,2020-06-10
0ef5f864-5be2-4fb9-9630-f5a415ced14f,Richard Mcdowell,gbrooks@example.net,person,Clothing,408.9,1,301.7,2020-04-18
6a7bcca0-c031-4bb3-8b2c-d97e2574e910,Chelsea Higgins DVM,karenjohnson@example.com,street,Beauty,88.56,1,2463.52,2022-03-04
1a9def84-e3b0-421a-85ac-f63d354e18ac,Matthew Osborn,wardjoseph@example.com,old,Beauty,398.92,1,1499.7,2024-11-20
4d1d4231-6f6c-41c4-94a4-ac114607a7a3,Michael Carter,lsalazar@example.net,yourself,Clothing,492.15,1,337.04,2023-01-17
4ba8e8d1-30e3-4beb-ad98-c6db4f2fe4ca,Paul Diaz,egray@example.net,leader,Clothing,94.54,4,216.1,2022-03-19
c6493bdc-3211-480f-9129-9a4f0be39b9f,Bill Dawson,amanda36@example.org,consider,Home,68.34,4,911.62,2023-03-08
27c52a1f-1300-4664-bbb9-65150f2f9e1b,Dr. Kyle Sullivan,floresjoseph@example.org,affect,Clothing,182.84,3,367.5,2021-07-22
e2fc6d51-e22c-4b2a-994a-788204154a99,Jeff Mays,melissasimmons@example.org,deep,Electronics,387.91,3,439.88,2022-09-23
59a6020c-92a8-4d00-a32c-191aab858a91,Molly Lopez,jamesperry@example.net,then,Electronics,216.53,4,1757.18,2023-03-07
d1ec5701-4adb-45f4-b396-f631b88e5c40,Robert Tucker,jonesjames@example.com,possible,Clothing,281.48,5,193.47,2020-10-28
2e506568-3b5b-46b1-aed2-ca0f251a16b0,Tabitha Dixon,whiteerin@example.org,speech,Electronics,124.1,5,197.85,2020-12-15
38677f78-b635-4211-91dc-81ae28a5ffb7,Casey Miller,douglasmendez@example.net,little,Home,89.11,2,251.95,2022-07-02
f8771f16-ccdf-4c82-a51e-77cee6cd5aea,Natasha Reed,aaron10@example.net,including,Beauty,201.45,3,30.22,2020-02-26
1489e6d1-8d22-4d3a-a55a-bdc3f7134ce2,Pamela Dixon,daniel87@example.com,why,Beauty,442.4,2,473.64,2021-06-10
187317cc-5025-4d51-a35d-8efc3ea24626,Garrett Jimenez,bonillaamber@example.net,range,Electronics,483.16,4,667.42,2021-10-17
525a7017-512d-4da0-a344-445b67aa5f09,Jeremy Walters,foleystacy@example.org,deal,Beauty,317.43,4,342.49,2024-08-12
39ea4b95-c021-4203-af4f-370f0f1d5ee6,Hannah Brown,knightandrew@example.com,book,Electronics,486.09,2,34.39,2022-02-24
520e7bfa-887b-4fd8-9923-987d8754dae6,Jessica Brown,amberboyd@example.com,level,Home,329.39,4,28.04,2024-06-23
cc4d1a0d-26d1-470e-acef-c04b1b41bcd4,Wanda Sharp,jacksonryan@example.com,sometimes,Clothing,478.53,1,922.63,2020-06-10
2d13b357-aad3-4c5d-bc3b-f6bdc14dd52e,Lisa Martinez,mcintoshpamela@example.org,he,Electronics,152.81,4,876.45,2023-03-14
5d330454-4ef5-453f-8e7a-05a463fc610d,Victor Walters,murphyalexandra@example.net,follow,Electronics,239.59,1,662.82,2021-08-25
958c18a5-98f1-41b2-8120-3567f553f883,Tracy Evans,victoriapark@example.com,focus,Home,497.39,2,392.2,2020-04-22
105400b6-6a97-4f9a-b748-35248e8a3bc9,Emily Hayes,sherryconrad@example.org,enough,Electronics,289.79,2,1927.2,2020-05-31
3655219f-8f32-4204-8db1-ab9b170a6265,Dominique Jackson,charles22@example.net,member,Home,406.52,3,767.76,2024-01-15
07f8d978-f34b-439a-9e70-6f1da7fafad6,Colton Burton,nathan95@example.org,start,Beauty,91.06,4,331.93,2024-03-14
89dddae6-fceb-489b-a0e2-69bfe36cf30d,Allison Crawford,imarquez@example.org,keep,Home,235.73,5,175.36,2025-01-09
e481f3e4-5c3c-419a-b15b-f1ffcf89c651,Joshua Williams,robinsonmiranda@example.net,majority,Beauty,124.76,5,718.86,2024-05-10
31eac01a-0910-4700-beaf-58d885f9c916,Laura King,mayerrobert@example.org,base,Clothing,440.09,4,464.44,2024-05-18
ad5755da-5538-49d8-b6d5-953b4f1e821b,Amanda Smith,nmorgan@example.com,should,Beauty,315.19,2,1122.73,2025-03-08
b5bc5959-7efb-4d97-994b-5e19cd84a20d,Steven Lewis,astephenson@example.com,story,Clothing,116.89,1,284.2,2020-07-30
b100dafe-3037-4f36-a722-5a01379cb11a,Jeremiah Smith,lwallace@example.com,reflect,Home,38.28,2,2122.94,2021-05-23
d87ebe95-ab71-4f5f-aecf-1638571afce6,Tyler Shepherd,amyramirez@example.net,clear,Clothing,83.34,4,331.0,2022-03-31
e621f992-b467-402c-9b66-24ad5c47482d,Christina Reeves,christopherwinters@example.org,listen,Home,279.62,1,1055.37,2024-12-06
6186ac1f-711e-4ca7-9165-9869fa42a410,Gary Williams,lgarcia@example.com,produce,Clothing,120.11,3,155.91,2024-02-18
05ff3752-7363-4609-b910-ae5eba760c32,Paul Alvarez,james65@example.net,mean,Clothing,137.03,3,1257.37,2023-02-02
00c8327c-e9ca-4516-9721-ef6f97a6585d,Jeremiah Duarte,bjones@example.org,charge,Beauty,125.48,5,47.28,2022-03-11
395a618b-9fa3-44fc-82cf-3d0d90075422,Brian Pittman,joseph46@example.com,budget,Electronics,191.19,1,162.15,2021-12-14
fb601f59-0667-480f-af56-ac890d9d4417,Alexander Campbell,shane22@example.net,ok,Clothing,361.28,3,309.62,2022-11-09
c2935978-eab2-4bee-b9d8-0ab1d8629a8e,Jennifer Patterson,jennifer93@example.org,artist,Clothing,42.86,3,51.86,2021-01-20
a87c8954-24a8-40fb-9d87-99531ae808b3,Jillian Mcdonald,itownsend@example.com,big,Clothing,360.91,2,837.21,2023-08-19
17a2eb92-5a04-4554-9470-47b31aa0713e,Dr. Robert Bartlett DDS,zacharybentley@example.net,hard,Home,63.38,5,768.95,2020-08-24
d46ae611-ff5f-4c13-8013-b84ec5e2e383,Tyler Vasquez,cassiebaird@example.com,its,Beauty,385.9,5,813.49,2023-05-04
7eeb8733-1150-4a00-9e01-28ef24db05ec,Paul Simmons,shelly62@example.org,color,Home,100.58,3,553.52,2022-09-26
f650d5a4-a10c-41af-96b3-823178370098,Gregory Keller,simsstacy@example.org,thing,Electronics,200.87,1,83.96,2023-06-19
a0bdfdbe-ba7e-47a3-a053-3736393f8ce4,Autumn Alvarez,wrodriguez@example.com,laugh,Electronics,32.18,2,810.47,2020-12-22
cd4dacb1-7294-4294-ad5f-b5acdf1ab6a4,Karen Nolan,william54@example.org,card,Beauty,277.06,3,349.55,2024-11-29
d413a081-ec50-43d0-a64f-e85f1d739c4a,Michelle Davis,jamiebennett@example.org,ten,Beauty,215.59,2,510.4,2020-05-02
d1ddcd90-289f-4f79-9b24-a1744c702489,Angela Reed,hicksmatthew@example.net,author,Electronics,303.86,3,525.29,2024-07-02
7be24414-6bc1-40f4-b903-a84c45bb9117,Lee Huff,russellwatkins@example.com,executive,Electronics,446.92,2,1089.4,2020-02-02
eb634238-447e-4236-bbd1-290bc4ae79f9,Erin Henry,tammy78@example.net,thank,Clothing,359.7,4,1197.4,2023-02-22
0e069f95-ecbf-4460-911a-403dbc8df523,Sylvia Thomas DVM,fburton@example.net,type,Beauty,498.47,3,777.8,2022-09-12
d4117266-be10-4ca1-bfb8-bd61242e2a87,Alexander Rosario,jason53@example.org,middle,Beauty,411.29,1,349.27,2024-03-11
e881b9a0-4038-42cb-ad51-b53c03b4fed7,Dorothy Terry,swatson@example.com,term,Home,366.24,3,368.2,2020-03-06
f619a912-96d0-4b05-8600-06a7917f7372,Timothy Fox,leetraci@example.net,provide,Electronics,460.05,2,663.55,2025-02-26
945b95ca-52c6-4da3-92f9-f9adfe2ce8be,Victor Barnes,reneehudson@example.com,attack,Electronics,425.47,5,233.52,2020-12-04
ff89f41c-3814-4b1d-9ce5-a820896cdb2b,Angela Smith,katrina10@example.net,institution,Beauty,62.41,3,1535.18,2020-05-23
1cfde66d-51f1-4faa-95b2-37eccdc5ea16,Erica Wilson,warrenkari@example.net,executive,Home,370.66,4,100.34,2024-11-18
dddcb605-ead2-4da0-a745-ca0a017f97e9,David Robinson,anthonyorr@example.net,nothing,Beauty,410.19,3,381.53,2022-07-04
5b6a8868-98fa-4bb2-ba6f-2c2e158a1436,Adam Stone,patriciamiller@example.net,economy,Clothing,30.96,5,217.98,2024-06-27
ae79218c-8f5a-4d84-a406-b90271e3ae0e,Jordan Jimenez,lhendrix@example.net,environmental,Home,121.08,1,1145.61,2020-10-13
78dc8946-589b-4803-9e32-75c9a813889c,Benjamin Barrera,andrewpowers@example.org,less,Beauty,452.14,2,54.24,2020-05-23
ec9a1f32-1b74-4b45-b1c8-6c75a79fb399,Ashley Pham,ffox@example.org,realize,Clothing,343.0,2,1615.27,2021-03-02
4b0d35c2-c44a-4613-b238-9fc4e957be5c,Sara White,nicolewebb@example.org,sign,Clothing,182.0,3,766.37,2022-08-19
cf2544f5-e53b-4f86-8552-eb717f3ec48d,Michele Schmidt,davidcervantes@example.com,one,Electronics,63.73,3,1473.69,2020-11-30
